receiver_address,usdc_received
0xa0a9849968Ba87A4B598009Ef5490aDf074B2956,10.0
0xc43dd1C22ab7e9B2e739cbEFE97f449d19EBf186,10.0
0x5880f2D4D81De6B13998b7c929a6b39AB0C6c2CD,10.0
0x09ED0AbFE5AC91a56c50b6995dBA6806040A4667,10.0
0x041190c900d0Ef35AaF863c7d6aB21aFC6c61183,10.0
0xb982124F15Ae88A47f5AAbcC8ACFB456ACC84fAD,10.0
0xD5e85b7b9104449dEC8579bCDd52702aD45BF9DA,10.0
0x445E68E1Db501F20C44Bd62c43E1e1791da5b36d,10.0
0x290bc7a8f5a0482E4E14099ffFD8520D705B6BC8,10.0
0x1F919a755473e38959bf115455a7f67adC3F5b05,10.0
0x9c3fECF3e702ee1455c7356539046ECEeC85d4d9,10.0
0x5F78A1673E616b57E74baE3d0Ba5410e00DC23bF,10.0
0xcCef54729F1892bf4DFb094832f2ca8704abF5E2,10.0
0xbC853E364AaAd6108A245984AE32A082C76f1C51,10.0
0x32FAA453358670eD380fF5594064910B1a3ffa98,10.0
0x3c1104319e679ec255B1E4A21c5e8B7281BF69D3,10.0
0xE366d6A3bE9b6C942820D753670cFc00963087D0,10.0
0x90CA720d7d44204ab13a7fcAB90996B5e3c96589,10.0
0xfcD9Bf27B1B1142b1C2846CE3e6739C08f9dD194,10.0
0x5131F2D98E6262b00D76647CBB8Dcb4f58Fd866d,10.0
0x9D03Ae8dEBdA3cB209E2D65f99eE701BD57a39D5,10.0
0x37B75CD2a2F42aEE9638f0615e0C7b305Bbe4327,10.0
0xF6Be81e55470f3886207E9c07f26927eF50fC99a,10.0
0xdd70E78c6F351e651629ea8C47eD9f2E62e7FfaC,10.0
0x616f2498a5EEb98dDDcaedD22AF7C59f69A2F6Ad,10.0
0xd60602AaBb42dEC77eDDd488096810226B4c8995,10.0
0x996b136ba526647c8FEAC0F3590B5575b8Fc89cB,10.0
0x487784cDe164eb683Bc94ad40461ea3090035BB1,10.0
0x3130D6Cb4c02548e29673dcBD757e5Cc1B102242,10.0
0x9D6b092355780fC5342950E462F138114dd81bb2,10.0
0x3b054C7C5f94FF3Ee3BEc42Fa931c7cBEb5532e8,10.0
0xB8938b16060ee332405566d63686865C7C1c94A4,10.0
0xCf7b57e4689541aF7E046EEb1D349d5067C1144E,10.0
0xF2efCE156ff7eA8F81c7a67b02F13d040407e2b8,10.0
0x7071B34123152Ba52C9311D4fb67C49490Ddf0F3,10.0
0x3147211dd5922F248f65b74FA5C8ccB0262C99EF,10.0
0x5e741Fd87AAe5906BC864752b78f0509c02F0cA6,10.0
0x9B97cD1311E7D57d3B42c804aB7ce182a03E771c,10.0
0x0ef93262923d4eA0183D176C7fBa0D5548Bc3c46,10.0
0xB6E0A80318DE21458f713D0D9fDa03A5D9Ac7162,10.0
0x066b18EA9D489e0f5950fc5b90Cb4C93742c2719,10.0
0x31BcAc2f4b59E81b80A8E932A5b78658b29a4ec0,10.0
0xBe1158CC91dc4e910b1d0A137e90023Ab10AD351,10.0
0xD43DedE97e1357D432F6164C3bA2B74AB006bf22,10.0
0xfdDd1810Cc84064EA252839822A058Cc85138C58,10.0
0xD17dcF7cF84A91Ac2994976DC9D78D9f7E6bCb60,10.0
0xD8F739c5288f75aA3B1cCE56ee41390f00e2a207,10.0
0x108Db7Cd943FA934aAD8A0dD3677Fcc02313f90A,10.0
0x2cA5808575cE1d79E802C280B974ce1760F81154,10.0
0xF90443f72FeC5adB431D9156b75CD38534227137,10.0
0xe7ef346Fd9073259EF090418d031892C8a800196,10.0
0x2BC71919959efe417EA181D6A3BbcA293B6892DD,10.0
0xc87dF62AE35BE594907F1B76888cFEfaA41799d3,10.0
0x5945360957186728Fc395E2Ce309b627e308073f,10.0
0x11C1D4256524F5e1e7706a80b9b22035b330C9e6,10.0
0xDFA0Fb5164D7576D054f22A9846BB10520a4db2a,10.0
0x3063593D7e2e20f337C931b7be519b0F13653F0E,10.0
0x875A37b40325Db69c3451aC55c72CB8c35cB41A5,10.0
0xAFf8Cb03E90Cf58DA6cDE8FA91D6Cb0063dC1515,10.0
0x2FeE8222247f008dF74e70Fbb4524A6516Ddda15,10.0
0x9cdAB246a1b6C3BF1ED048838A8f22F19deddfa4,10.0
0x66F4294A40be9F1dc8eAa7B4173ff73AFc02411D,10.0
0x3CdB737301467D8a4Ad88b6afE9F6b2936d94174,10.0
0x0AaFD63D6cC4b59fC50FB443868A78006e624538,10.0
0x852185023027596453DE63e0C721513ef1d61D1D,10.0
0x043aFc29d2352eBe0befb1f4A13a0Dc4FfF00907,10.0
0xCAe1f297EC8641757916b9A4609e1ce9195FF770,10.0
0x6188519e051211A34305d351044Fb771Da9Ad29c,10.0
0x3079B2eaC7c3DA037FD07a215CdDf78614476F41,10.0
0x4b48231D5A9eEEF32279Ab91472118413C2aDd14,10.0
0xB275d48DCc32AEf14D2c8EAA479eBb7775Bcf9B3,10.0
0x921979cF9A24329422DE1F59B3F7719F21305a82,10.0
0x23a1199eB94015E08403474D57B7f3D4530e769e,10.0
0x73BD8149b6Db0c565e47Aa233F2B710484d5F320,10.0
0x5e8e25782823824BB2e7e55B922757227762498e,10.0
0x41a56d2c810239ceaF6C55657214f1168cF810A1,10.0
0x0c4D25118f65377A0B0f691D78D354E342294442,10.0
0x2D6695Fa76283Ebe3b3a7Cb04A07bF191F995738,10.0
0x7E4ca5fD2BAc1bA77F4B2aDD5554fd1E703B88Fa,10.0
0x34E26401C15ECEd1cA3FF46f2Ed763dc248e1aff,10.0
0xF6D120E32380F69206D9c3fE11f120D80E4cE8B1,10.0
0x9aCbBc12CFeAdA39ccfcf9b9957f37be009Be2c3,10.0
0x7B14dfC8c531b2906B4D62e02cbe95B05b3a734F,10.0
0x7596eB829E8f0297B69a62DbCDEE148976eb5Aa3,10.0
0xEa8cE0FB1D24542b97553655D66ab46339147034,10.0
0xBba781bCBcb22003478A8b888DFf98eAe61F1D3B,10.0
0x1ba5542B0Cc8f8eb851A8A59ba22bd9FD1290435,10.0
0x37C4053d4A9fc93D79A1a8a870dDb5f40fb1F829,10.0
0x47569Ed3cEF942f73D6AADb093ceCE82f2b2439B,10.0
0x87e5744b667b53f84090c69d4e625E018cBf947f,10.0
0x6dA33184dc960CF417055865acd97A709BDDd588,10.0
0x41feBD3752d2520CBf1177148fcfFc62dB7E95A3,10.0
0xd9AafB8f0189e52a334045d3d2e9FB8E86A4046A,10.0
0x6B5972E95FA3d3Eb7B991916A474613e54939242,10.0
0x29222dBFe3A35874D4190E9537A10b8BdfEa4058,10.0
0x9e640db42457B3D4D945725083468AD278a0a454,10.0
0x620DE8D8cA42Db6B98E8458F591f49f9Ec1c9282,10.0
0x755b670D13EE1E6E0092D28fC4bdbEFC567B0607,10.0
0x5da62A4a7bE31b5408FADAb899C6546C1415BdeB,10.0
0x20Ed54D2A1Bc8D94441c10A09556f7A826a87283,10.0
0x52dC9A843BC68372Feaf92257a0561bCbEf18fba,10.0
0xBf7F9f19743bA20D504765B757cE05056C2F1624,10.0
0xF07891b013C6B971faB0A6aB2F29d3962138b647,10.0
0x644c55953259D4D0e801564739Da97Ba647fD354,10.0
0x3bDA71c59C47C2B912096B3F84A33824410c7160,10.0
0x13470Ef0ea35647a8d0badb13CEA32513CDDdb1D,10.0
0xaC9A14B072ABB816F2368785c71a8348410df086,10.0
0x451E89e6CB7B9FaCB056971423b16D5587a101d1,10.0
0xe273dbd404C89B8413ee3ca9955d3A0fE486dB16,10.0
0x9475EC9658B056eC869904f31cE0107974e51669,10.0
0x5D57763e036c4fDcEFE2fCc9280c9846d54CACF3,10.0
0x7BccB01Dafdd2971Bc11C68921cFF2f58572587C,10.0
0xF26ff2f5a60c155313bFbAD22736c881D39efFA2,10.0
0xbaF9624FA0c49D47920453129990e9C42A48Ff42,10.0
0x15786f17C0ab2856dD830771756622150AC8420E,10.0
0x173D6ec4c9334D51AD1139A8f82A25ca704F5a56,10.0
0xD8d99a1CfAe5cBfE2E70567227C0FfF0000d705B,10.0
0xCAf5E346c52F30841C67AA463a7597301E856748,10.0
0x5A7CEA0c4197713F0F37B15a55F6925f47CFbc17,10.0
0x7bF433B1bE8f8F35C3a6c19F7921691815D37FF9,10.0
0x557a73730c30e9D97D6CcA89b84A300696F0cE30,10.0
0x23d7CD6e356634E10b8B1bB6e2f50C0D824645A8,10.0
0xf098a716Ac9CedAD916ce021b999dBA07fA97faa,10.0
0x0b717F66B3adCcE237c2E25A59ef8fa283842c77,10.0
0x3686EF2bda3E7d6398E931d785117D077989a739,10.0
0x4055Ce7BEb9fcB15d277626F36705A2f835f9fE0,10.0
0x77291DFF36e33c98FF1B24b6b2C467b3f30857ac,10.0
0x32455750b01899720b52CEe6904E43Aaa9e579fd,10.0
0x41Dc075Ac4eaAee23E37d1b618a0742797C6a07d,10.0
0xdfb9FCBF0f28143D44eC924936DC03Cf5DC23CEa,10.0
0x2494B7996Fbbb2b95df273a0E747A4D5cD71DdAb,10.0
0x1078a458ed3681F3E4BFD33eC8D595d391d5cA54,10.0
0x5AE02Cae7c937995D5F8A932fb0888E7342cB69C,10.0
0x5D09B1AAF55C1a43443310B7051eBD496E622BAB,10.0
0x9dF8346f2BA908dE7Bdca5610eF76173971f6471,10.0
0xd84Deabe454d7609CBe3a751ea363C3Fbf06f086,10.0
0x496B3cf0c56D03F09AC35a587Ac7a4C9BF59a243,10.0
0x672FF8835EfdD30D65de4CcEd360710183C67A29,10.0
0x0d6C512B9CD95f6e7c3C680d2c7aF71D83297Ebc,10.0
0x1B1b5866A08016D26EaaE90Dc8D51bB2DAA1cA17,10.0
0xa553E2255a9dD379026bB9d9fcAE9a413Af47217,10.0
0x31a6CEC8284A1A83b1285e160429a655D7aaD4bD,10.0
0xbC0380A88e541B81839c5CE6C929B334ecC0E45b,10.0
0x9103bBA302Ab2A58538d52CFFf67d7e3Eb566eeB,10.0
0x3ca363e763F4E433bc7a76690806e209B40D8235,10.0
0x1FE8669f3ec50a87895b86bb3BD02d4ba09086D2,10.0
0xFf14055302DcaACB817Cf8177366c2cD68458d91,10.0
0x8847015e8709d9D33308d20d2a7D199cE9c73995,10.0
0x2Fcd12cDbdda9fC71F22774632A60246607b21C0,10.0
0xa816e349E596f0cA47a02A208078A7Ab13fc954C,10.0
0x5beFdE24cfa24Abaf1ED49f185DD81fCf627ac4D,10.0
0x539B2FA2379372f6B8E65e45Af6C784625475533,10.0
0xE140d82434aC68b85AA55b88b74a7109776A3ACd,10.0
0x78E7EF00b191bb390B8139436A639f76926b1DAa,10.0
0x745F6F5bFfC3067efC8b234e5b0E5BF701A4c417,10.0
0x763abDAEf32dBA30A992Da3e7A84Dd4E98E705a3,10.0
0x848E49FeE54815703f9D8bE4Cb4fBb6928993aB3,10.0
0x82F82821342020760189eA4F4CB737d0AD7C2DEe,10.0
0x51dE4Ab11BA05bB74cD923eae9d068Eb1f45C50e,10.0
0xB9ccde5106ecD07426973eedf717b3B8485496d5,10.0
0x9B6cC798B30efbf380A9c730483cA7C4ad5E4150,10.0
0x1fC8f2092E2D64543b6ceA64541061f9C4543E24,10.0
0xF4987E33057777e84Fb23710c57F3169B8db5C1A,10.0
0x22748e45a54AFa41Ea04a99fbA88f6828Ef3A6D3,10.0
0xa9C3c89fAF44f262083106d9c89d656b13B0BC86,10.0
0x450e8161D620e22379F557009B60570272bC7449,10.0
0x939Ac5B0359C1d0A15dB6864BE4319ADdAC88689,10.0
0x59C18CC1932dd214b4EB47e64932Eea5f46Fba1d,10.0
0x5844a95456E7A4ea03d0fa805B114Bfc99b2Bd23,10.0
0x9A7D2180fBb8D013f547D4f00e1bA8c07e64d274,10.0
0x4272947d9fE367E7CcA1905Cb54D921C2fb7e46A,10.0
0x25320091767E3D1a1d90c173359Ee4d9f51B40a0,10.0
0x78191c6c8093a1D6E278Ed8Ba117f926fe3a234A,10.0
0xe6dBE00774F6920d919ee7cF358B8353205c8a03,10.0
0x571F18fBa51Fb44f27Bd525B8CcaeB0Cf4a0d437,10.0
0x10a8ddaB5f5e8510DB70f1351b738c8dE9872996,10.0
0xeD50FFd8a9CB18c25d8e596e454c92b32Bb1c2bD,10.0
0x8Fb7D89A66bdeEa9a26Fb7c3Ae98DE39a0847b5D,10.0
0x19168b18442eE465a5E2186A884563dde3B4E01A,10.0
0x2Cfc3eECc04ca96989080bA93E18F90668587B4e,10.0
0xb3f3A7e269493c4CF9D871Dfabd56624B9B7042C,10.0
0x9064C607741525a105004D4Aa738e0D0c6FaC124,10.0
0xbDA59D8e48ca664e82559a42DDE0Aef8C23ffd10,10.0
0x74481a2717C3b737Ae944D4cAD02816e858688d1,10.0
0xa46aE562fA3Be58280e0eE4Ce610777Da692F630,10.0
0x69EC014c15baF1C96620B6BA02A391aBaBB9C96b,10.0
0x5AbAaC5521d39e062f543f16D6226A8037D899aB,10.0
0xd26D9Ffb1f68bC1EaAc2BA1e882259533f9dEe99,10.0
0x1a51CEd97fcd7977664c6a77e736b2d13d1E8E8C,10.0
0x76378fc1FCa6602FeC9513dd309B796C3d2946F8,10.0
0x33A538BA3665DC55Efc92C30De42596Af6afce9f,10.0
0x07fDa78eE0823a8F5a5949327fFD71BD478EE0f5,10.0
0xeec56C4bF5a31151B73d5C40dEAB148C84B50511,10.0
0x61d8b3e7411cF40d306EeB7AA2F5151cD5Cb5973,10.0
0x950F8110F70a0dE351232E7adc7F71F492b529C9,10.0
0x9d2E59B8FFefa9B0cC261F84DF0d92D4Ffbdc057,10.0
0xaf5f9aCB1453E0B01B4d4D07C8Df333721572AA8,10.0
0xf2658D6c0eBcfe9E3F97e111b5010f7D8EDaa47A,10.0
0xbdC8ba7bE98918ED6E29821636ff322597530a34,10.0
0x8CaeE6F5eC892AE7B53B6095AcEDFAe2ecCB13F3,10.0
0xae6A0cE5684afB21b22c5e461fFA00d6765d40e2,10.0
0x6ba443fEa684b0148350D1540b718f29082a8E2B,10.0
0xD2153a43C1caFbC326eD0a7F8239a02BdD79Fc76,10.0
0x84E86f870bE0AcC7406e7175f4e25c0c226b4A88,10.0
0x9D2c95D1903f9e8D30FeCD02506B50ced31B2632,10.0
0xF6970Fa38f6c0E7C0fA6AD525cDdF499e798C51C,10.0
0x6a2202E43eFb099881F3D327425ce5a96228bBC4,10.0
0x3b2719162627a17E850b3D8586dd72c32a654c47,10.0
0x1287672E4246Db4015BBc5dF614C43A163EB8B5e,10.0
0x74BF071b6320F6251C7bac07C4797f99CD5D2758,10.0
0xdC94b7C9a84d2b2ACB97B189465b459D9E627401,10.0
0x4D16FCE1BD6E327AE31398CE9A2c4E12C077ecB1,10.0
0xA4C67bCa34711aaD5122FdDB7e3fE2a8c4f72783,10.0
0x458A932e4A679c8B2471A5aef5B05Ef3d564e080,10.0
0xf7207ef6bFF15847e5620d4485Ba41A592592421,10.0
0x5b9fE390e257155A7b3E55C7d1dc37Eb3d210185,10.0
0x1bC08D6748Bcd3a2b1c90A68E62f00Cde3aA155E,10.0
0xc5D7408775E4c592d40cA7B34cAA5DFdd3ED26D3,10.0
0x6Eb4063c45307b76d2c9a24874374DA9dE86D817,10.0
0x66EE3C435D52c7538344186286444aC324b1Aadb,10.0
0xa27EE0A152613Fe9b5c3059826574c528d8fe759,10.0
0xC6a4D581BEbC5b1f9588f558f83883115Ef4A1c9,10.0
0x6ceeD98c6E667712D492dC96BB34A10cb8b9440c,10.0
0x90613Fe4D401f95A781dFb99fd7d63D9FB850bDa,10.0
0xD852584cE133B61684ad8b743fEC95BD31De103E,10.0
0x205Bb0ba00c8F5065A514177736C2d317f47ECA6,10.0
0x3EcF83553e3C428A2B7c6192E1cB7d4b37A5cf28,10.0
0x97Df8108C0B20f737D622bDaa7EB768969d3c74B,10.0
0xDF7cF28d6eb3a2Eb1D30e784C6D51c9fe5989Fe7,10.0
0xFEbCd68B386A83535F5f5387879c06424fcc05cE,10.0
0x9DA76FDF45847dd8B4811f88c6DF0a9E3059d444,10.0
0x229d9265E6c18b0e5CE3cD319C915B81162237d4,10.0
0xF860E1072D3bdE9Ac2690324f8b7acd58E52cA41,10.0
0x0577f96141E2D2C08e3541D81B00D3a19d24c84b,10.0
0x03d6654527Ecd6Bc589036E9497ee3399152558E,10.0
0x3cFE1ae3D2037e1f39D64dd63E0C3D299cFc6103,10.0
0xB028eC22A46Be80781d86b38573779dfAe65c4d3,10.0
0xdDF9816D4ceeD1f40005CA2276ff613cB2d54028,10.0
0x1494FE694582ADDAdaA4901110824d955F7e6005,10.0
0x56d829566570a4cBB7C16f44609A79873aF80A50,10.0
0x89416F4391388e4E22dCFDb84B8C009fa8AA72bE,10.0
0xbe1cb37b4d762c5c482669d85b14a577C05d44c3,10.0
0xabd6Da1d857EcEFB5A5284Ef9e0DD69D1727782d,10.0
0x25c118E4818bED82d24601e34c71d8675c5061BF,10.0
0xfB22d40512145F6872eDd03475067e09564f0277,10.0
0x6c9B73fF969485Ccb9F4792e97eBc9B994Fea273,10.0
0x64AaD320909c5Dc89CDeAB958824284eeEB63a0d,10.0
0x1C66c27CB190801e479fC4a02AC5999c0Dc2c33C,10.0
0x4296539b13A995c3a0d7d229cf3Aebc2461a6067,10.0
0xa42cb879992060C937101Fb9194fb87317Ee759c,10.0
0x3DBf4d7210AEc95d439fab8743D972FA79171e4a,10.0
0x59eF643DC2e1dC1D09caB2ba50e390389bD5D83b,10.0
0x1C6e823C9252690309678Dd02664Fac58E6b8885,10.0
0xEcFd7Fcb8231a145310c3f746061B2486Efdc1be,10.0
0x6A6cB139F1dEAAfb6b05Ea04437e43233cDF0628,10.0
0x2a8947Bc9F6ECB87C255C8b2932276F8aee5cf92,10.0
0xd82f58062F4a8b0FDD79c6d5fC7eec3bf567bDE1,10.0
0xC57F81f8eb3DDb1A54A036dFD383C5243b75f988,10.0
0x48Bf521D660790316338D09a7d0c90bcF8f090eD,10.0
0x10a8ffd387e8F43d8e30Cd720f4973841f59fBF0,10.0
0x44B757c4F94b49B20137b019899BcdE7bE77eE79,10.0
0x13E1A7abE484A8C3052f2C0d0977e88196736443,10.0
0xBE25c08574D99773e4c2e056B4C111889c6358D3,10.0
0xCA7efECa6B12B0116d9A3Fc715f600Faa89a1420,10.0
0x3A97487d4443Ca49998ca5A10beF0C7aD7fA4fE0,10.0
0xD9A9709F6753037D186872aeE80C87002F7D3ec3,10.0
0x338A061c344c6078C86b6AFFa98D8b13C0B6CC0A,10.0
0xF0F168E14ae32e03063829c8135817f9bB039a70,10.0
0x96f15B050ef673bA401d18Dd2dbf7868411E4Dd0,10.0
0xa186aD2fAc5e33C7176C1B15BD86D728cF9BF0ba,10.0
0x3CB2A721C37Eb0Fd47ef5c76cEef7e851500eec3,10.0
0x932603F6aE68d6F9a6225955556C0510e0AA6629,10.0
0xC08B6f855EA3Aa5525d545Bb73beD8995944bc92,10.0
0x9E182410658B03713851Fd76c6979acCc87E89Af,10.0
0x1F71f845d4dFf5138812e29aC3c69577E087f70c,10.0
0x54bfE1187F408b45e42B74b0A9605ABe9AC7E66B,10.0
0x784ECAbCba46eE578939D8C93C7ba25Fb6Be829c,10.0
0x30C8FC6Bc9AF96cb43bF9ad3C0140A4b6A9B9A07,10.0
0x2cdbD1f60e042F926f017b5AAc219D152743E948,10.0
0x6f0B009CF1FfbeAf343D9CE540f0Ea9989Fd04A5,10.0
0x2B116F760a406183c4322910422ad81F64Ad1236,10.0
0xdA58b9E6C7A27Da8D313F4c8a8cCB374B41b3268,10.0
0x652747cb44D5fC52799c3DaEa613c52625588AB5,10.0
0x3051c98CFEA769313fB1e81fe19d8a87D17AbdF6,10.0
0x8B147C4dB4e2616C0bAcfb29F5C61589BC0dE4dC,10.0
0x9BCfc3FdfBf8429579a8830F82F3558a9c38b341,10.0
0xa3a81d06dd7D343b24a5ecaF4E2EBD6155c70F93,10.0
0x2d29D8AA92B93Bac20b87c1382Fb2300dE4024CD,10.0
0xee187c8E1a356773568806f0aF7B1f8B7609c58c,10.0
0x1282cf5A8b31bc4A2824CF2a085a0a82F2165725,10.0
0xB70B25aE83A7328770B5a3f10bd5b7A6FAC23302,10.0
0xb91Ae7E4BfBaC2c213145F2Ecbe31cD67925EACb,10.0
0x56cD919Ea87292aB9E31783b0938f4f68aa23283,10.0
0x5191D4004C347562e3b1ceBD045417644107297D,10.0
0x061294782b7C73a675cF54124853c8133e3463FC,10.0
0x333ce7657381B30378922886c8cE1F204b56185C,10.0
0xc5709075e226Df635D028C10eEE7cD2F69178dB6,10.0
0x619e7e193D1B33ba19065e207A1D2b20844e6879,10.0
0xec2310d05c453620bd3EcF7f0C288B044cFA70eb,10.0
0x97568f8e91A3F7D6dA40B2055Bdea06fB62f2EB5,10.0
0x2136009D0e633886D76Fa09F2836c31E210aa6E1,10.0
0x7e0EBb60671aB3b0E8e8B7b8EA63EF1D59be0F20,10.0
0xd60BF3Cd6F7f19BB8E9c1A5f9FcC7c90639e682D,10.0
0x07aA4BedE476849BDF43603bA703292DEcae36F2,10.0
0xcf39B837aAA0bdd640fc10e673B4bb47B4918661,10.0
0xFd1B87e1579062a8dC26CEf17F39C8114542B2E3,10.0
0x9cD159f958d536cE82b47474b103b8896Bb49a1A,10.0
0x16BDAB098A6D0a3D235c62304f8C191541bB2EF7,10.0
0xe4d24A9b371936a365D515d42309eAA9c76b54EF,10.0
0x1EfC7e61632A76BE293397DCFe50f439718cbac4,10.0
0xFfc6b4556F9ACc9FF72b000480B03500af63B90f,10.0
0x885daCFB47cd3Cf51e8e9f687631F973b141d992,10.0
0x29188c5bF8f37b000D79C7B0074Cdb2Ad90947B8,10.0
0xe20ED7A4173c6382572ecB7F487A25249D11ac98,10.0
0x5Da53C749ce4198f7f6D340CB94A724BAD10534c,10.0
0x2F9518019575E048320C1E7da4Dc4d6D8384C2C8,10.0
0x2505b142a1DafBC5ADA1201c80E490C38Ba3bF37,10.0
0x2f64D7737b1E382270C28747a8ee677Cc654b3F6,10.0
0x591bAbbd8158460c9aeebEfb1a0713749Eba7Ffe,10.0
0xFF5ef9b7d08908f62c90aBbBF2bC8afcF21EE57e,10.0
0x9294c1398e77829df211d4Dfe8208AdA0Bfb6f85,10.0
0x196D9987d803263AbD56A1adf3F89E2aFe111c01,10.0
0xDc15749f8Be3A206b63650E5FC8Bb50cF8e8e6Ae,10.0
0x703Cb38c3d96fCd980CCd57eE37Cc665d561Bbc8,10.0
0xBc11393A31fD3009F1f6C70Dbae862C90aA24742,10.0
0x5d48611d28d37E32B8dB66dC67024941958d5aED,10.0
0x9eE7dD81f7BB9CE327e3a4A8Bf012a4F4Ad7DcE4,10.0
0xa13E151DFbaFf5Fd4C718B70a2d30Fd7ECC8e41b,10.0
0x94db828F971919dff4097E0D8970329CA5B95c1f,10.0
0x4027aE19C5FdD393A6Bd3E9E7F2AF16e4cf70339,10.0
0x0A9EbD893C6b17A9D04b63ed5f7Ff24059C5cfEA,10.0
0x433543c157eDedB88aaf109443f4e34eE10dC13b,10.0
0x14C85a7CABCe7621718887fC89D0dBe762516338,10.0
0x3baE2f7E0b845D17932ef27eFE6F2d4d96354b85,10.0
0x9920b9c94358B4219B4d1e6732ab9b40302e594C,10.0
0x82DFD12b0198bbA4899610cb92FBCFD3b1C5934d,10.0
0x898e195512D08280F9A53795D5aD0Fb9F97144Ae,10.0
0x413D7838F5aAA1CE928e7aF961F5393a7A7aFDea,10.0
0x558E34083c643BFe02DEF1E77A7E720BbA8E8D65,10.0
0xD7675C69E9c61fb802dfDa153723C6D0A4CAc1C4,10.0
0xc199a3D201f679E175D9955f04B79bb820C056E9,10.0
0xfC79FA2dB6AC61DA8a9aA5bCa7072BCf4aDF2363,10.0
0xf260B6683e48aE20255AEfB22EdF947F7477cec8,10.0
0x60001a1c61279b46324C6C0d0385509130D26278,10.0
0x072067D2DF7689D9a191944229DC24c665C056f2,10.0
0x403D506896CaAf7ce5A3084199B43280D3abFe21,10.0
0x724Db405059752a8B2Fe26a54c58529a2A6cE8c9,10.0
0x61fa0c9693424753f93Fa248E2a349e5C47A283A,10.0
0xaEca711e80541a7c4a3a8B2a7525Ef701147c287,10.0
0xBc35EE35D19a9BB8cEBE6d42b82fa7C38e80bd04,10.0
0xd87C141531bebAbAB4B6c5463f2c6bc8FBBE4bA1,10.0
0xFdD9919df5be35F5963d92680551f510Fa27Dc08,10.0
0x8aAe096Fb7917238EeC273FcFCCB86F2717aB832,10.0
0x858F4cE761dcA49Ccb734c8a00bd523BffDca008,10.0
0xd28415c7aDc3Bb1E78317008c0f0b812958c974C,10.0
0x7cB04055779eE51f774C0fC76EE19c3ecDE2C95c,10.0
0x8A29C43e57229d60c5DD5Be625A206a5055e7804,10.0
0x4B26a09A2b0f05e249e43Bf4Ac415DE6D7064373,10.0
0x84F47134568c0665ce4BfBB0C275cd9d5eeF7208,10.0
0xA99b825c044D7829dA58931199dD88B87d57a2D8,10.0
0x651fff761a5BB3C9AC4a3D876175c5e55141bAf8,10.0
0x89F7698Bb67334004c8Bffb668A748165c855b7B,10.0
0xa57530f1381A91ee66B49e8400eFA4A946C34267,10.0
0x763119A3277B3B6e292De2aa9C1bf7BC271aFd25,10.0
0x8d478cD797841B894450E3EdE61bB206AC3459B1,10.0
0x9771E23F63Fa0e19AFD143Cb578Bd6bf1D12DddA,10.0
0xb2ba039d70649045E73AD0A0f899781741F9B3B5,10.0
0x6CC428F4539178ed00fd59D6f4dBf67e5286F89b,10.0
0x857D3F074533E3c516E0E62E1Ed9e079e76C3191,10.0
0xeeB9a5AD575ab8159F601af1a95F1Ca99f9888B2,10.0
0xC21c954425437526b38B717195fB2C5A2A2C4c3A,10.0
0xD00587Eb0cd4512E234558cB6423C7B0d97d7631,10.0
0xe9Ff7492769F15c412911bcB7FF0CFA0471B436a,10.0
0xd74bE7Aa6f5a0D5BA56f3F0E643bcAbDCBd0bB8e,10.0
0x4c9daE99495F262dC6D4DB3f9f6489aD7E1DBde5,10.0
0xf15f72703F6c2B728c3C821e6b51cFdD4bDC8845,10.0
0x980B789275b0aBE63B8A5576F39d0c8926B61F8F,10.0
0x922e80f88Cb9dF4c45977F5E7d746A357Df264d4,10.0
0xF4Caf914d6BFaA8C6CfaFbb12078F63157C61101,10.0
0xaB17a484D95B8B484651399A506B0bF77Ee6A471,10.0
0x07013c21a71262bf8e85168FcBb12AE03f7bef1f,10.0
0x406e78EeD9bB8671A0B16d3b0725FA6c6F6AB8a5,10.0
0x4BF13D734a8111b4b0F736254BB64989cCF5d274,10.0
0x683d3E89f52E8666193E460dE357a0688360522e,10.0
0x362EfD2E4E05480b61d11A03E874cc321a63Ae9A,10.0
0x4680349eF7F6b7ce243AC29a680bcd02444e17cc,10.0
0x07b6a74fFC4b7aB17157f088A8CD82d8897d70C4,10.0
0x7Ac0341380AB279974fbfe2691f19Fe96f8D4E2a,10.0
0x42F06330d31a62Bf23DE4eC028Ed8CCE41dB6fBE,10.0
0x66fc3a431a535EEEb6eE9a0C17B9BaA7b953348a,10.0
0xeb391218435a29D8652C20915aF02746a2257DeB,10.0
0xD552cdd99082F9584276bc50b53B79aFF5C7c381,10.0
0x26B2ca7FC2Cdb3126cDCd198C705D0188ED8B847,10.0
0x4D26DbFCDd9C9d123884fBD956AB2401a2e6fcB9,10.0
0xdF2D9E58227CE5e37ED3e40BC49d4442C970A2D6,10.0
0x3Fff0c1d6E6a65b55F1C5d3AA3201b567E043979,10.0
0x9304231ee1E1BF96b3F3B6044092Ad76f10F6Cf9,10.0
0xF2D93234a5a367894290dcde1330F9e19AD43330,10.0
0x72647E64dA8820310C946c9fB92E29970D825BfD,10.0
0x5CD98D91E3EfD3836681E1736F781796426AB592,10.0
0x85Aaaf73046CAB12089f41F13E4D60C005de6d19,10.0
0xC61c761D0E28D0C0dA3D3bfC22387de9514D1568,10.0
